SubjectID,RandomOrdering,Environment,Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime,,,Item Index,Item Name,,,,,,,,,,
3,4,full,14,6,-0.04842586,-0.1170145,-0.991949,-0.0612085,-0.06234391,-0.9961761,186.7278,182.7949,202.482,183.5811,183.516,224.4735,-3.146667,-0.7211304,21.99152,0.4369507,-0.6683576,-0.6019739,0.2902023,-0.9149526,-0.2804364,227.9914,144.0255,146.8246,252.9595,134.0195,162.4021,24.96811,10.00594,15.57751,41.26364,38.76941,-55.65733,69.37842,49.49648,-62.07133,28.11478,-10.72707,-6.414001,3.286101,,,,,,,,,,,,,,
3,4,full,15,2,-0.05943096,-0.08354955,-0.9947298,-0.05872421,-0.06541143,-0.9961289,184.8011,183.4191,215.4252,183.757,183.3738,221.9164,-1.044144,0.04528809,6.491211,-0.8196812,-0.06370117,0.569267,-0.9317948,-0.02212737,0.3623105,353.6151,304.7799,265.5562,356.5051,291.2476,268.6396,2.889984,13.53229,3.083435,168.814,-121.3608,50.13098,172.7482,-107.8738,46.72321,3.934128,-13.487,-3.407776,2.86528,,,,,,,,,,,,,,
3,4,full,16,3,-0.05980279,-0.08985905,-0.9941576,-0.05508502,-0.06668139,-0.9962526,185.1648,183.4424,213.6445,183.8292,183.1648,219.5599,-1.335556,0.2776337,5.91539,0.6242115,-0.7579148,0.1895398,-0.2404306,-0.9090584,0.3403028,284.0406,73.10926,140.5255,290.5232,324.7581,194.8145,6.482635,-251.6488,54.28909,98.87582,110.3332,-73.11902,106.694,-141.5933,-24.74532,7.818192,251.9264,48.3737,3.16318,,,,,,,,,,,,,,
3,4,full,17,0,-0.1082714,-0.1310546,-0.985445,-0.06959725,-0.06551248,-0.9954216,187.5753,186.27,219.562,183.7654,183.9995,226.7317,-3.809906,2.270508,7.169724,-0.3129602,-0.3532783,-0.8816181,-0.1898007,-0.3450982,-0.9191751,201.8367,199.544,221.5369,200.5783,191.667,208.8104,-1.258438,7.876999,-12.72652,14.26141,-13.27406,1.97493,16.81288,-7.667572,-17.92131,2.551468,-5.606491,-19.89624,4.540889,,,,,,,,,,,,,,
3,4,full,18,4,-0.0602206,-0.1450114,-0.9875958,-0.05335143,-0.06540781,-0.9964314,188.3532,183.4894,202.5522,183.7556,183.0648,219.2032,-4.59758,0.4245605,16.65099,0.8392999,0.4382613,0.3217189,0.4205674,0.7903113,0.4455682,53.71835,69.02727,62.42757,60.58621,43.34663,28.01986,6.867863,25.68064,-34.40771,-134.6349,114.4621,-140.1247,-123.1694,139.7182,-191.1833,11.46544,-25.25607,-51.05869,3.497987,,,,,,,,,,,,,,
3,4,full,19,3,-0.03253284,-0.08474051,-0.9958721,-0.05956544,-0.06579175,-0.9960539,184.8637,181.871,201.0024,183.779,183.4223,222.1565,-1.084656,-1.551239,21.15417,0.5718081,-0.7783802,0.2591525,-0.2376307,-0.9072787,0.3469541,288.4146,65.61921,143.6985,290.9274,325.5925,194.677,2.512848,-259.9733,50.97847,103.5509,116.2518,-57.30385,107.1484,-142.1702,-27.47955,3.597504,258.4221,29.8243,2.855027,,,,,,,,,,,,,,
3,4,full,20,0,-0.0919448,-0.119116,-0.9886141,-0.06638766,-0.06592132,-0.9956139,186.8703,185.3134,217.6643,183.7881,183.8148,225.2019,-3.082199,1.498581,7.537643,-0.1107935,-0.4775427,-0.8715951,-0.1958763,-0.3399164,-0.9198312,208.7181,187.2444,193.062,200.2814,192.0215,209.9526,-8.436737,-4.777115,16.89066,21.84779,-1.930923,-24.60233,16.49326,-8.206619,-15.24931,-5.354538,6.275696,9.353012,3.25246,,,,,,,,,,,,,,
3,4,full,21,8,-0.05320809,-0.07262383,-0.9959391,-0.0503685,-0.06613771,-0.9965384,184.1706,183.0581,216.2285,183.797,182.8935,217.2918,-0.3736115,0.1646576,1.063324,0.1367481,0.3879956,-0.9114601,0.1736039,0.04192348,-0.9839228,156.9412,171.4675,19.41488,177.5602,169.9937,76.42361,20.61896,1.473755,57.00873,-27.22937,11.59067,-196.8136,-6.236801,12.89977,-140.8682,20.99257,-1.309097,55.94542,2.654578,,,,,,,,,,,,,,
3,4,full,22,5,-0.06080399,-0.09872053,-0.993256,-0.05775064,-0.06553895,-0.9961774,185.676,183.5031,211.6298,183.7641,183.3179,221.3854,-1.911942,0.1852264,9.755615,0.9945784,-0.09420978,-0.04402624,0.9682631,-0.06198636,-0.2421245,244.9523,92.53461,95.4111,194.3599,104.0395,93.66296,-50.59241,-11.5049,-1.748138,59.27628,90.96847,-116.2187,10.59581,79.27834,-127.7224,-48.68047,11.69012,-11.50375,2.765198,,,,,,,,,,,,,,
3,4,full,23,6,-0.06383477,-0.1149886,-0.9913136,-0.05412523,-0.06494436,-0.9964199,186.6165,183.6844,209.0364,183.7291,183.1092,219.8081,-2.88739,0.5751953,10.77173,0.4629198,-0.6981497,-0.5461615,0.2910278,-0.9143578,-0.2815184,231.964,139.7158,146.453,252.8871,134.0485,162.3444,20.92314,5.667328,15.89145,45.34746,43.96864,-62.58344,69.15799,49.06078,-57.46371,23.81053,-5.092133,5.11972,2.609322,,,,,,,,,,,,,,
3,4,full,24,7,0.0258106,-0.1067959,-0.9939461,-0.0630472,-0.0650262,-0.9958898,186.1327,178.5125,166.4132,183.7358,183.6224,224.1147,-2.396896,-5.109924,57.70152,0.3965654,0.3115515,-0.8635228,0.3611103,0.4877772,-0.7947784,160.161,155.3335,51.84595,148.4614,155.5652,36.51322,-11.69958,-0.2317047,-15.33274,-25.97169,23.17902,-114.5673,-35.27438,28.05724,-187.6015,-9.302689,-4.87822,-73.03426,3.231565,,,,,,,,,,,,,,
3,4,full,26,2,-0.0483096,-0.1000528,-0.9938088,-0.05755134,-0.06664917,-0.9961153,185.7489,182.783,205.7732,183.8279,183.3066,220.8105,-1.921021,-0.5236511,15.03734,-0.7543076,-0.1275112,0.6440195,-0.9466702,-0.01405934,0.3218971,348.8007,310.4903,260.4052,357.4991,288.7796,269.1491,8.698425,21.71069,8.743958,163.0518,-127.7074,54.63202,173.6712,-105.473,48.33864,10.61945,-22.23434,-6.293381,3.298067,,,,,,,,,,,,,,
3,4,full,27,1,-0.0603275,-0.1061516,-0.9925181,-0.05288365,-0.06531228,-0.9964625,186.1047,183.4783,209.6102,183.75,183.0379,218.9972,-2.35463,0.4403687,9.387039,-0.1865067,0.568419,-0.8013207,-0.2967953,0.7442663,-0.5983145,144.6499,193.1023,341.8346,128.7957,206.3838,338.2591,-15.85417,-13.28152,-3.57547,-41.45476,-9.623993,132.2244,-54.9543,-23.34589,119.2619,-13.49954,13.72189,-12.96251,3.074731,,,,,,,,,,,,,,
4,1,full,0,5,-0.1139739,0.008197542,-0.9934499,0.003165462,0.01823736,-0.9998287,179.5272,186.5447,274.1139,178.955,179.8186,9.846742,-0.5722198,6.726059,-264.2672,0.8871707,-0.01935699,-0.4610355,0.9881997,0.05135153,-0.1443066,182.4042,117.4595,91.24993,160.4119,98.30817,87.02532,-21.99232,19.15134,-4.224609,2.876968,69.08514,-182.864,-18.54314,81.51043,77.17858,-21.4201,-12.42529,260.0425,6.693522,,,,,,,,,,,,,,
4,1,full,1,1,-0.01977026,-0.07313,-0.9971265,-0.006756852,0.02097531,-0.9997572,184.1946,181.1359,195.1279,178.7981,180.3872,342.1445,-5.39653,0.748642,147.0166,-0.3809431,0.661624,-0.6458608,-0.2640908,0.784907,-0.560515,134.3093,210.5331,330.068,125.5313,205.2278,341.4039,-8.778008,5.305237,11.33594,-49.88535,-29.39719,134.94,-53.26682,-24.84059,-0.7406006,-3.381477,-4.556595,-135.6806,3.566054,,,,,,,,,,,,,,
4,1,full,2,3,0.1355285,0.04493478,-0.9897541,-0.008121014,0.01549984,-0.9998469,177.4006,172.2029,71.65694,179.1119,180.4654,332.3481,1.711304,-8.262466,260.6911,-0.786719,-0.5374336,0.3037079,-0.03219817,-0.8955153,0.4438646,299.4711,291.1088,235.6617,296.3654,355.851,182.0592,-3.105682,-64.74225,-53.60257,122.0706,-118.9059,164.0048,117.2536,-175.3857,-150.2889,-4.816986,56.47978,-314.2937,3.90822,,,,,,,,,,,,,,
4,1,full,3,4,-0.01259851,-0.1561357,-0.9876552,-0.005813445,0.02184779,-0.9997444,188.9834,180.7308,184.6132,178.7481,180.3332,345.0995,-10.23529,0.397644,160.4863,0.8652014,0.2576664,0.4301563,0.4070867,0.799623,0.441456,30.92188,63.5646,73.4159,61.09778,42.68056,26.98057,30.1759,20.88403,-46.43533,-158.0615,117.1662,-111.1973,-117.6503,137.6526,-318.119,40.41119,-20.4864,-206.9217,3.575959,,,,,,,,,,,,,,
4,1,full,4,0,-0.07197617,0.01698432,-0.997262,0.002305782,0.01695678,-0.9998536,179.0243,184.1281,283.2773,179.0284,179.8679,7.743584,0.004089355,4.260223,-275.5337,-0.575052,-0.1879936,-0.7962248,-0.1547069,-0.3244143,-0.9331779,193.2846,215.8377,251.8966,199.1697,189.4132,205.4956,5.885132,26.42453,-46.40103,14.2603,-31.70959,-31.38068,20.14134,-9.545288,197.752,5.881042,-22.16431,229.1327,3.61963,,,,,,,,,,,,,,
4,1,full,5,2,0.05739465,-0.04807109,-0.9971935,-0.009453686,0.01825553,-0.9997886,182.7599,176.7059,129.948,178.9539,180.5417,332.6225,-3.805954,-3.835831,202.6745,-0.7698135,-0.01067075,0.6381797,-0.8822592,0.1242165,0.4540803,359.0421,309.6589,269.2058,15.29932,297.2339,278.0142,-343.7428,12.42499,8.80838,176.2822,-132.953,139.2579,-163.6546,-116.6922,-54.60825,-339.9368,-16.26082,-193.8661,3.931082,,,,,,,,,,,,,,
4,1,full,6,8,-0.04566095,-0.0442903,-0.9979748,0.001365343,0.01722176,-0.9998508,182.5411,182.6197,225.873,179.0132,179.9218,4.532935,-3.527893,2.697906,-221.3401,0.373771,0.1389319,-0.917057,0.1766514,0.08736879,-0.9803882,171.3853,157.8253,69.60973,174.9075,169.7858,63.68378,3.522125,-11.9604,-5.925949,-11.15579,24.79431,-156.2632,-4.105774,10.136,59.15085,7.050018,14.65831,215.4141,2.688447,,,,,,,,,,,,,,
4,1,full,7,6,-0.06466982,0.01055155,-0.997851,-0.000507133,0.01624538,-0.9998679,179.3942,183.7081,279.2668,179.0692,180.0291,358.212,-0.3249969,3.679031,78.94522,0.4254389,-0.3986712,-0.8124427,0.3190094,-0.908168,-0.2710423,206.1375,152.361,133.1396,253.3823,130.3525,160.6453,47.2448,22.00856,27.50566,26.74333,31.34708,-146.1271,74.31313,49.67661,-197.5667,47.56979,-18.32953,-51.43956,4.741247,,,,,,,,,,,,,,
4,1,full,8,7,-0.01613534,-0.07394277,-0.9971321,0.01505259,0.0216256,-0.9996528,184.241,180.9271,192.3098,178.7607,179.1373,34.84001,-5.480316,1.789749,-157.4698,0.5812607,0.1398533,-0.8016091,0.3835472,0.5256071,-0.7593607,170.1035,144.0535,76.47158,145.3102,153.202,36.11906,-24.79329,-9.148544,-40.35252,-14.13757,36.87358,-115.8382,-33.45055,25.93529,1.279049,-19.31297,10.93829,117.1172,4.396663,,,,,,,,,,,,,,
4,1,full,9,8,-0.03518088,0.103104,-0.9940482,0.00449679,0.01214394,-0.9999161,174.0784,182.0269,341.1595,179.3042,179.7423,20.31914,5.2258,2.284607,-320.8403,0.5646607,0.07349624,-0.8220443,0.1839504,0.08968708,-0.9788353,174.891,145.5149,82.58407,174.7648,169.3567,64.00793,-0.1261444,-23.84177,-18.57614,0.8125763,36.51202,-258.5754,-4.539368,10.38565,43.68879,-5.351944,26.12637,302.2642,2.987835,,,,,,,,,,,,,,
4,1,full,10,4,0.01066326,0.04161585,-0.9990768,-0.000381042,0.01623352,-0.9998682,177.6148,179.3885,14.37174,179.0698,180.0218,358.6554,1.455078,-0.6333313,344.2836,0.9069992,0.2117523,0.3640243,0.4237195,0.8050185,0.4152193,30.1865,68.13194,76.85883,62.71584,45.58051,27.75996,32.52934,22.55143,-49.09887,-147.4283,111.2566,62.48709,-116.354,134.4413,-330.8954,31.07426,-23.18476,-393.3825,3.408553,,,,,,,,,,,,,,
4,1,full,11,7,-0.02447236,-0.02025481,-0.9994955,-0.004930409,0.01882293,-0.9998107,181.1609,181.4026,230.3868,178.9214,180.2825,345.3219,-2.239487,1.120041,114.9351,0.4539218,0.106932,-0.884602,0.3720689,0.5270911,-0.7640285,173.1074,152.836,76.74431,145.3988,154.0347,35.21793,-27.7086,-1.198746,-41.52638,-8.053497,28.56662,-153.6425,-33.52261,26.24783,-310.104,-25.46912,2.318787,-156.4615,3.576504,,,,,,,,,,,,,,
4,1,full,12,1,-0.06351417,0.08446714,-0.9944001,-0.006249038,0.01454279,-0.9998747,175.1448,183.6546,323.0591,179.1667,180.3581,336.7468,4.021927,3.296524,13.68774,-0.2514249,0.7091807,-0.6586719,-0.2614172,0.7807349,-0.567551,132.8853,200.8926,340.4791,126.0151,204.7311,341.4877,-6.870209,-3.83847,1.008545,-42.25951,-17.23798,17.42007,-53.15164,-24.37297,4.740875,-10.89214,7.134995,-12.6792,3.331468,,,,,,,,,,,,,,
4,1,full,13,3,0.007094969,-0.05746047,-0.9983227,-0.002050881,0.02146675,-0.9997675,183.2941,179.5928,172.961,178.7699,180.1175,354.5427,-4.5242,-0.524704,181.5817,-0.3667981,-0.7212486,0.587588,-0.02916393,-0.9273024,0.3731753,309.1691,328.0258,206.9561,291.9214,355.5314,181.8014,-17.24768,-27.50558,-25.15468,125.8749,-148.433,33.99506,113.1514,-175.4138,-172.7413,-12.72348,26.98088,-206.7363,3.521445,,,,,,,,,,,,,,
4,1,full,14,6,-0.09107765,-0.09974289,-0.9908361,-0.001658824,0.02085042,-0.9997812,185.7483,185.2519,222.4,178.8053,180.0951,355.4512,-6.943069,5.156799,133.0513,0.3788419,-0.6098732,-0.6960844,0.3277539,-0.9100169,-0.2538631,221.2232,151.4429,148.1522,254.4128,127.7597,160.1929,33.18959,23.68317,12.04066,35.47482,33.80898,-74.24774,75.60748,52.33535,-195.2583,40.13266,-18.52637,-121.0106,4.130032,,,,,,,,,,,,,,
4,1,full,15,5,-0.05514626,0.000349069,-0.9984782,0.001607505,0.01653737,-0.999862,179.98,183.1613,270.3627,179.0524,179.9079,5.551959,-0.9275208,3.253372,-264.8107,0.9991717,-0.03767574,-0.01537585,0.9823283,0.05207129,-0.1797769,247.7991,90.88163,92.15943,163.8467,100.371,86.96571,-83.95247,-9.489357,-5.193726,67.81917,92.27962,-178.2032,-15.20578,79.5369,81.41375,-83.02495,12.74273,259.617,3.17604,,,,,,,,,,,,,,
4,1,full,16,0,-0.0673677,-0.02507331,-0.9974132,-0.006650706,0.01847637,-0.9998072,181.44,183.864,249.5854,178.9413,180.3811,340.2033,-2.498718,3.48291,90.61783,-0.3925527,-0.3195318,-0.8624396,-0.153594,-0.3207223,-0.9346369,200.3295,204.4734,230.8549,198.9398,189.3323,205.5898,-1.389786,15.14107,-25.26518,18.88953,-20.60934,-18.7305,19.99846,-8.951187,-134.6135,1.108932,-11.65816,-115.883,3.863726,,,,,,,,,,,,,,
4,1,full,17,2,0.08258223,-0.06442635,-0.9944997,-0.009818872,0.01837284,-0.999783,183.7066,175.2531,127.9595,178.9472,180.5627,331.8789,-4.759384,-5.30957,203.9194,-0.906853,-0.0723708,0.4151869,-0.8809072,0.1290479,0.4553561,350.1122,294.5999,265.4372,15.82273,297.3352,278.3342,-334.2895,-2.735352,12.897,166.4056,-119.3467,137.4777,-163.1245,-116.7725,-53.54468,-329.5301,-2.574219,-191.0224,4.14323,,,,,,,,,,,,,,
4,1,full,18,3,-0.1177411,-0.08319315,-0.9895537,-0.003818372,0.01978765,-0.9997969,184.8056,186.7854,234.7558,178.8662,180.2188,349.078,-5.939468,6.566559,114.3222,-0.3436083,-0.5355449,0.7714435,-0.06228922,-0.9202598,0.3863185,325.2312,335.9914,212.6844,292.7723,350.8406,183.8722,-32.45886,-14.84921,-28.81219,140.4255,-149.206,-22.07141,113.9061,-170.6218,-165.2058,-26.51939,21.41577,-143.1344,4.063551,,,,,,,,,,,,,,
4,1,full,19,0,-0.099122,-0.1956451,-0.9756527,-0.006875661,0.02499107,-0.999664,191.339,185.8011,206.8687,178.5679,180.3941,344.6171,-12.77104,5.407013,137.7484,-0.5336421,-0.2559595,-0.8060467,-0.1511863,-0.3258435,-0.933257,197.6172,213.5065,244.3755,199.2465,189.2019,204.8905,1.629272,24.30461,-39.48491,6.278229,-27.70541,37.50677,20.67854,-8.807816,-139.7265,14.40031,-18.8976,-177.2333,3.986269,,,,,,,,,,,,,,
4,1,full,20,8,-0.1489441,-0.1573716,-0.9762428,-0.004504168,0.02165306,-0.9997554,189.1574,188.6747,223.4241,178.7593,180.2581,348.2492,-10.3981,8.416519,124.8251,0.3101538,-0.04562587,-0.949591,0.1818784,0.09197867,-0.9790098,182.7508,161.912,98.36861,174.6328,169.4757,63.17358,-8.118042,-7.563675,-35.19503,-6.40654,26.76263,-125.0555,-4.12648,10.78244,-285.0756,2.28006,15.98019,-160.0201,3.498524,,,,,,,,,,,,,,
4,1,full,21,7,-0.03186686,-0.0570678,-0.9978617,-0.004336689,0.01874638,-0.9998149,183.2732,181.8291,209.1792,178.9258,180.2485,346.9746,-4.347336,1.580612,137.7955,0.6622676,-0.05577813,-0.7471886,0.3621444,0.5308886,-0.766165,184.2692,138.448,94.81426,145.2813,154.7012,34.29976,-38.98798,-16.25327,-60.5145,0.9960632,43.38116,-114.3649,-33.64458,25.54729,-312.6748,-34.64064,17.83388,-198.3099,3.663356,,,,,,,,,,,,,,
4,1,full,22,2,-0.02043234,0.01635343,-0.9996576,0.01286982,0.01477456,-0.999808,179.0628,181.1709,308.6727,179.1534,179.2625,41.05846,0.09060669,1.908401,-267.6143,-0.8883394,-0.05713774,0.4556187,-0.871291,0.1244423,0.4747274,352.852,297.1527,266.3198,14.6887,298.584,278.1283,-338.1633,-1.431244,11.80847,173.7892,-115.9818,-42.35291,-164.4647,-119.3215,237.0698,-338.2539,3.339645,279.4227,3.718431,,,,,,,,,,,,,,
4,1,full,23,5,-0.01725695,-0.05625439,-0.9982674,0.01069258,0.01778804,-0.9997846,183.2253,180.9904,197.0542,178.9807,179.3873,31.01054,-4.244598,1.603119,-166.0437,0.96732,0.04858181,0.2488609,0.9763244,0.0450406,-0.2115703,11.04617,75.57248,87.12484,167.9819,102.227,87.35866,156.9357,-26.65451,0.2338181,-172.1791,105.4179,-109.9294,-10.99884,77.16026,56.34811,161.1803,28.25763,166.2775,3.509552,,,,,,,,,,,,,,
4,1,full,24,4,-0.001909534,-0.04782517,-0.9988541,0.005057476,0.01948282,-0.9997974,182.7412,180.1095,182.2865,178.8836,179.7102,14.55202,-3.857605,0.3993683,-167.7344,0.8144315,0.1514227,0.560154,0.405414,0.7950016,0.4512337,15.12684,55.48038,79.46758,60.42126,41.93833,27.01948,45.29442,13.54205,-52.4481,-167.6144,124.6292,-102.8189,-118.4624,137.7719,12.46746,49.15202,-13.14268,115.2863,3.831794,,,,,,,,,,,,,,
4,1,full,25,6,-0.001133303,0.02517024,-0.9996825,-0.007694634,0.01810651,-0.9998065,178.5577,180.0649,357.422,178.9625,180.4409,336.9762,0.4047852,-0.3760071,-20.44577,0.3478094,-0.5751425,-0.7404322,0.3279757,-0.9071422,-0.263676,217.8389,154.8387,148.8371,253.7926,128.7975,160.1226,35.95375,26.0412,11.28551,39.28114,25.2262,-208.5848,74.83011,51.6434,-176.8536,35.54897,-26.41721,31.73128,3.632186,,,,,,,,,,,,,,
4,1,full,26,1,-0.0327217,0.04024773,-0.9986539,0.009943763,0.01612115,-0.9998206,177.6921,181.8767,320.8886,179.0762,179.4302,31.66689,1.384125,2.446487,-289.2217,-0.2662938,0.6503962,-0.7113877,-0.2546422,0.7836939,-0.566552,137.5645,200.5224,337.7342,125.8641,204.202,341.9997,-11.70033,-3.679611,4.265533,-40.12766,-18.64572,16.84552,-53.21211,-24.77182,310.3328,-13.08446,6.126099,293.4873,3.809256,,,,,,,,,,,,,,
5,2,full,0,2,0.05655636,-0.2489259,-0.9668701,0.004356312,-0.1785501,-0.9839212,194.4376,176.6523,167.1996,190.2854,179.7463,178.6024,-4.152145,-3.093979,11.40274,-0.9556872,-0.2021449,0.2140076,-0.8624015,-0.2251293,0.4534099,316.6328,282.622,258.0569,333.5945,297.7333,255.3695,16.96164,-15.11124,-2.687469,122.1953,-105.9697,90.85733,143.309,-117.987,76.76712,21.11378,12.01726,-14.09021,6.897181,,,,,,,,,,,,,,
5,2,full,1,0,0.07320075,-0.2131651,-0.9742702,0.03395403,-0.1803885,-0.9830092,192.3415,175.7032,161.0476,190.3985,178.0217,169.3401,-1.943085,-2.318527,8.292511,-0.2121003,-0.3858837,-0.8978348,-0.157764,-0.3906932,-0.9069009,203.2577,193.2916,208.7953,203.3064,189.8684,201.9891,0.04864502,3.423218,-6.806198,10.9162,-17.58839,47.74774,12.90793,-11.84665,32.64903,1.99173,-5.741745,-15.09871,3.653358,,,,,,,,,,,,,,
5,2,full,2,3,0.03155676,-0.2504257,-0.9676213,0.02134048,-0.1780605,-0.9837881,194.5101,178.1321,172.8179,190.2592,178.7573,173.1657,-4.250916,-0.6252441,0.3478546,-0.1426787,-0.8962174,0.4200442,-0.01904463,-0.9531869,0.3017815,295.1118,341.2386,189.0456,287.5679,356.389,181.1446,-7.543884,-15.15036,-7.901031,100.6017,-163.1066,16.22777,97.30876,-177.6317,7.978882,-3.292969,14.52512,-8.248886,3.408513,,,,,,,,,,,,,,
5,2,full,3,4,0.149677,-0.2442487,-0.9580917,0.01431702,-0.1825998,-0.9830831,194.3019,171.1208,148.4998,190.5223,179.1656,175.5168,-3.779602,-8.044861,27.01701,0.3914515,0.7232984,0.568863,0.5522545,0.6388747,0.5355877,51.8155,34.53302,28.4224,50.02589,45.87776,40.84071,-1.789604,-11.34474,12.41831,-142.4864,136.5878,-120.0774,-140.4964,133.2879,-134.6761,1.990005,3.299881,-14.5987,3.496906,,,,,,,,,,,,,,
5,2,full,4,1,0.02242366,-0.2681936,-0.9631042,0.003683107,-0.1790668,-0.98383,195.5608,178.6662,175.2206,190.3155,179.7855,178.8217,-5.245346,-1.119263,3.601059,-0.3603311,0.5542343,-0.750324,-0.2892306,0.725032,-0.6250395,143.5482,205.6519,326.9704,130.7641,204.8319,338.2519,-12.78406,0.8200378,11.28149,-52.01262,-26.98566,151.7498,-59.55133,-25.04636,159.4302,-7.538712,-1.939301,7.680435,3.520015,,,,,,,,,,,,,,
5,2,full,5,5,0.03568873,-0.3364849,-0.9410126,0.03609238,-0.1739879,-0.9840862,199.6759,177.828,173.9457,190.0264,177.8996,168.2807,-9.649536,-0.07151794,-5.664993,0.994396,-0.04107654,0.09741368,0.9716261,-0.1889718,-0.1422407,337.1363,84.40501,92.36543,233.0309,98.32863,101.0061,-104.1053,-13.92362,8.64064,137.4604,93.42304,-81.58023,43.00455,79.57094,-67.2746,-94.45581,13.8521,14.30563,3.051958,,,,,,,,,,,,,,
5,2,full,6,7,0.02751561,-0.2361293,-0.9713321,0.01442753,-0.1779404,-0.9839355,193.6635,178.3774,173.3534,190.2509,179.1599,175.3646,-3.412582,-0.7825623,2.011139,0.4777747,0.457238,-0.75011,0.4274417,0.4351135,-0.7924455,148.6351,147.5053,46.25825,151.2298,151.6578,44.49041,2.594696,-4.152435,-1.767838,-45.02834,30.87204,-127.0952,-39.02106,27.50217,-130.8741,6.007278,3.369873,-3.778969,3.687524,,,,,,,,,,,,,,
5,2,full,7,8,0.01556916,-0.3169806,-0.9483044,0.01844797,-0.175144,-0.98437,198.4827,179.0594,177.1881,190.0888,178.9264,173.9872,-8.393967,0.1330414,-3.200882,0.230273,0.194473,-0.953496,0.2111926,-0.009062792,-0.9774024,168.4722,166.4228,49.81782,180.5313,167.8073,92.4572,12.05905,-1.38443,42.63938,-30.01054,12.63658,-127.3702,-9.557526,11.11911,-81.52998,20.45302,1.517471,45.84026,2.576747,,,,,,,,,,,,,,
5,2,full,8,6,0.02920452,-0.2119389,-0.9768466,0.01446591,-0.1781905,-0.9838897,192.2413,178.2876,172.1542,190.2655,179.1577,175.3588,-1.97583,-0.8701019,3.204544,0.3619117,-0.851101,-0.3803254,0.3286796,-0.9168971,-0.2264277,245.9219,136.4211,156.9635,256.1284,124.563,160.2788,10.20645,11.85812,3.315338,53.6806,41.86644,-15.19078,65.86288,54.59466,-15.07999,12.18228,-12.72822,0.1107941,4.098478,,,,,,,,,,,,,,
5,2,full,9,1,0.08582544,-0.1066166,-0.9905893,0.02230193,-0.1821116,-0.9830249,186.1431,175.0482,141.1662,190.4954,178.7004,173.0182,4.352341,-3.652145,31.85193,-0.2725171,0.5763378,-0.7704344,-0.2923887,0.7157106,-0.6342453,143.201,199.4796,334.6932,131.5466,204.7498,337.7785,-11.65442,-5.270187,3.085327,-42.94206,-24.43143,193.527,-58.94882,-26.04947,164.7604,-16.00676,1.618042,-28.7666,2.85394,,,,,,,,,,,,,,
5,2,full,10,5,0.02494099,-0.2368422,-0.9712281,0.01487084,-0.1778013,-0.9839541,193.7046,178.529,173.9886,190.2429,179.1341,175.2191,-3.461716,-0.6051483,1.230499,0.9840516,-0.0969427,0.1491468,0.969559,-0.1882486,-0.1565816,326.9769,81.38161,95.62627,230.247,99.17393,100.9878,-96.7299,-17.79232,5.361511,133.2723,97.14736,-78.36228,40.0041,79.96019,-74.23127,-93.26819,17.18717,4.131012,2.520281,,,,,,,,,,,,,,
5,2,full,11,8,0.0665426,-0.2083555,-0.9757871,0.007708395,-0.1775702,-0.984078,192.0531,176.0988,162.2881,190.2286,179.5512,177.5143,-1.824524,-3.452393,15.22627,0.2810991,0.1091067,-0.9534565,0.2088422,-0.006770487,-0.9779259,173.4719,163.5734,68.78662,180.3967,167.9452,91.85683,6.924789,-4.371841,23.07021,-18.58122,12.52544,-93.50143,-9.831909,11.60599,-85.65749,8.749313,0.9194489,7.843941,2.717865,,,,,,,,,,,,,,
5,2,full,12,6,0.05210222,-0.2278303,-0.972306,0.01016284,-0.1756747,-0.9843958,193.1876,176.9327,167.1186,190.1185,179.4085,176.6891,-3.069153,-2.47583,9.570511,0.3084071,-0.8560787,-0.4147463,0.324683,-0.9171006,-0.2313167,244.1511,143.3654,160.1882,255.8438,125.4675,160.5044,11.69269,17.89781,0.3162384,50.96349,33.56731,-6.930435,65.72533,53.94095,-16.18471,14.76184,-20.37364,-9.254272,3.476121,,,,,,,,,,,,,,
5,2,full,13,3,0.07149514,-0.147935,-0.9864097,0.01290939,-0.1799307,-0.9835946,188.5293,175.8544,154.2061,190.3666,179.2481,175.8963,1.837326,-3.393631,21.69016,-0.1920138,-0.8908413,0.4117433,-6.69E-05,-0.9601068,0.2796336,294.8062,334.9983,192.1636,286.2383,359.9863,180.004,-8.567841,-24.98798,-12.15958,106.2769,-159.1439,37.95744,95.87175,-180.7382,4.107712,-10.40517,21.59435,-33.84973,3.453913,,,,,,,,,,,,,,
